1453208101.28	0	1	0	Power	0.00	Press	0.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.57É0.00	Temp	21.00	0.00	1	0	Power	0.00	Press	0.71	0.16	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.21	3.81	0.75	0
1453208118.44	17.15	Temp	21.00	0.00	1	0	Power	0.00	Press	25.40	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	510.45	3.59	0.75	500
1453208118.76	17.49	Temp	21.00	0.00	1	0	Power	0.00	Press	25.62	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.99	2.74	0.75	500
1453208119.09	17.81	Temp	21.00	0.00	1	0	Power	0.00	Press	25.89	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.11	3.50	0.75	500
1453208119.42	18.14	Temp	21.00	0.00	1	0	Power	0.00	Press	26.09	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.43	3.36	0.75	500
1453208119.75	18.46	Temp	21.00	0.00	1	0	Power	0.00	Press	26.23	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.47	3.41	0.75	500
1453208120.09	18.79	Temp	21.00	0.00	1	0	Power	0.00	Press	26.32	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	510.10	3.32	0.75	500
1453208120.42	19.14	Temp	21.00	0.00	1	0	Power	0.00	Press	26.49	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	511.11	3.13	0.75	500
1453208120.74	19.46	Temp	21.00	0.00	1	0	Power	0.00	Press	26.56	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	508.73	3.54	0.75	500
1453208121.07	19.79	Temp	21.00	0.00	1	0	Power	0.00	Press	26.67	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	510.63	3.39	0.75	500
1453208121.41	20.11	Temp	21.00	0.00	1	0	Power	0.00	Press	26.67	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	509.47	3.09	0.75	500
